103,95,32,67,24,23,39,20,18,0
104,81,53,45,6,2,16,36,46,0
105,73,60,58,81,33,56,9,2,0
106,22,74,42,54,9,31,35,25,0
107,20,29,28,89,24,19,3,54,0
108,76,26,66,62,30,22,34,14,0
109,32,90,25,40,3,55,40,2,0
110,73,89,99,13,1,2,89,8,0
111,81,7,27,32,15,52,7,26,0
112,43,49,55,43,39,1,18,42,0
113,44,1,17,30,13,62,13,12,0
114,37,70,18,5,57,26,10,7,0
115,13,92,13,17,31,20,10,39,0
116,12,78,36,97,24,11,20,45,0
117,87,20,24,83,27,6,52,15,0
118,84,82,48,4,22,17,5,56,0
119,10,13,58,14,63,34,2,1,0
120,83,1,64,13,55,12,20,13,0
121,87,90,13,65,21,5,64,10,0
122,10,82,67,8,5,53,19,23,0
123,15,46,45,49,27,36,1,36,0
124,96,95,85,23,13,53,2,32,0
125,27,13,9,39,27,37,5,31,0
126,25,96,3,40,48,9,38,5,0
127,94,43,99,74,14,4,45,37,0
128,71,20,4,70,21,41,25,13,0
129,30,81,81,9,49,23,12,16,0
130,73,39,48,9,59,13,12,16,0
131,66,81,62,80,30,42,24,4,0
132,70,50,58,15,21,25,8,46,0
133,81,19,15,83,24,59,13,4,0
134,37,33,11,71,11,35,13,41,0
135,64,94,17,84,32,38,28,2,0
136,77,75,54,50,35,8,14,43,0
137,56,60,70,59,34,37,24,5,0
138,92,50,96,69,42,19,32,7,0
139,16,45,15,56,46,1,21,32,0
140,48,91,22,36,18,32,5,45,0
141,60,44,30,93,11,26,41,22,0
142,4,17,65,99,71,6,21,2,0
143,19,58,19,48,43,52,4,1,0
144,47,14,38,16,36,19,13,32,0
145,94,68,57,81,15,2,3,80,0
146,82,30,86,9,9,14,71,6,0
147,14,59,19,66,3,30,14,53,0
148,89,64,67,53,42,26,1,31,0
149,23,84,73,12,67,27,3,3,0
150,17,46,50,62,20,54,11,15,0
151,50,1,4,2,12,4,11,73,0
152,74,52,81,51,41,25,26,8,0
153,61,87,91,38,26,46,7,21,0
154,67,24,58,91,34,3,56,7,0
155,5,7,14,14,68,29,1,2,0
156,11,53,70,82,57,20,4,19,0
157,98,76,47,84,58,24,11,7,0
158,10,22,63,64,3,45,32,20,0
159,23,15,53,54,5,33,21,41,0
160,84,36,83,12,37,23,14,26,0
161,10,65,48,78,16,4,77,3,0
162,20,46,93,70,7,9,16,68,0
163,14,58,54,4,25,10,14,51,0
164,84,63,39,13,56,21,22,1,0
165,98,30,79,99,56,6,24,14,0
166,95,10,40,72,53,22,7,18,0
167,11,57,16,64,31,26,30,13,0
168,91,29,62,97,12,17,1,70,0
169,96,66,83,74,38,39,8,15,0
170,35,94,94,15,21,52,2,25,0
171,76,56,5,15,41,17,16,26,0
172,85,95,30,24,8,16,41,35,0
173,96,20,8,17,27,11,41,21,0
174,93,76,72,44,27,1,43,29,0
175,91,54,93,17,69,11,6,14,0
176,29,72,91,88,27,6,28,39,0
177,61,53,39,23,33,11,36,20,0
178,45,4,92,69,6,70,20,4,0
179,69,53,37,57,14,4,35,47,0
180,63,23,35,92,4,66,2,28,0
181,25,55,29,42,1,8,43,48,0
182,13,71,13,86,2,3,34,61,0
183,69,42,44,59,20,19,19,42,0
184,31,45,1,90,10,23,49,18,0
185,27,41,37,17,3,36,58,3,0
186,78,64,21,66,17,34,21,28,0
187,52,2,7,62,29,12,1,58,0
188,90,89,76,56,16,10,48,26,0
189,14,34,29,43,8,40,41,11,0
190,89,70,11,21,14,15,54,17,0
191,9,32,26,56,18,4,19,59,0
192,25,88,12,43,44,16,5,35,0
193,9,85,25,4,51,18,20,11,0
194,60,37,44,9,38,21,6,35,0
195,86,38,23,66,13,6,41,40,0
196,9,52,95,41,15,21,3,61,0
197,72,63,36,52,70,5,15,10,0
198,57,46,97,97,4,36,18,42,0
199,90,45,48,12,23,30,12,35,0
200,52,58,79,25,11,16,8,65,0
201,2,54,4,49,2,71,26,1,0
202,83,3,81,77,7,23,36,34,0
203,21,21,61,76,1,42,13,44,0
204,63,36,62,28,56,1,36,7,0
205,35,81,31,20,11,36,52,1,0
206,11,51,46,10,23,6,59,12,0
207,18,10,66,61,29,14,39,18,0
208,55,27,96,14,8,21,23,48,0
209,26,73,24,83,16,12,12,60,0
210,11,60,73,96,8,30,39,23,0
211,72,59,15,77,42,34,16,8,0
212,61,60,72,90,52,36,11,1,0
213,10,34,86,30,4,6,65,25,0
214,58,18,40,65,25,21,25,29,0
215,83,85,78,16,45,14,31,10,0
216,16,31,15,29,25,7,21,47,0
217,32,23,3,59,7,8,2,83,0
218,49,65,94,56,67,20,4,9,0
219,20,33,94,35,10,11,64,15,0
220,13,50,34,33,34,40,18,8,0
221,23,6,30,90,19,66,2,13,0
222,52,96,51,57,18,45,5,32,0
223,7,74,97,84,9,34,19,38,0
224,9,47,70,98,55,3,32,10,0
225,30,56,77,6,6,33,52,9,0
226,96,79,61,15,4,11,49,36,0
227,7,15,38,8,28,4,22,46,0
228,22,54,54,36,8,17,20,55,0
229,50,12,86,47,31,41,10,18,0
230,31,98,87,2,24,21,6,49,0
231,48,88,72,42,12,3,55,30,0
232,41,7,57,4,17,54,15,14,0
233,56,58,99,90,23,10,64,3,0
234,52,64,42,22,16,19,12,53,0
235,29,68,54,99,5,31,49,15,0
236,82,20,15,71,47,9,39,5,0
237,27,95,14,24,6,89,4,1,0
238,93,21,93,93,7,79,6,8,0
239,12,63,41,76,1,7,76,16,0
240,87,28,27,99,44,7,48,1,0
241,25,33,16,25,35,49,5,11,0
242,35,1,2,32,87,7,2,4,0
243,30,72,52,37,2,11,28,59,0
244,68,60,78,3,8,38,12,42,0
245,53,2,60,59,64,8,20,8,0
246,8,85,47,63,17,43,33,7,0
247,27,94,68,16,40,1,35,24,0
248,69,40,8,64,15,14,68,3,0
249,26,13,21,14,27,29,33,11,0
250,87,19,11,74,33,16,50,1,0
251,87,74,66,47,20,43,35,2,0
252,53,32,75,98,2,36,12,50,0
253,69,22,43,41,33,20,35,12,0
254,71,63,17,47,17,8,8,67,0
255,55,16,94,82,31,13,32,24,0
