232,75,32,52,29,5,45,26,24,2635
233,99,60,61,79,74,1,22,3,8892
234,32,55,9,71,2,42,32,24,491
235,52,10,95,80,49,4,23,24,7597
236,43,93,36,14,36,37,16,11,4190
237,2,61,34,36,2,39,23,36,1792
238,88,76,14,46,14,19,17,50,629
239,33,12,50,17,5,26,51,18,2992
240,3,96,15,86,60,16,16,8,3452
241,83,49,76,15,20,55,19,6,6552
242,37,81,92,92,3,28,47,22,162
243,23,32,15,2,56,5,32,7,2118
244,35,1,94,72,2,48,13,37,6336
245,62,56,7,71,21,29,41,9,614
246,58,57,70,74,5,25,27,43,3132
247,78,2,3,17,61,4,11,24,1279
248,40,6,77,67,2,13,73,12,2171
249,20,2,84,35,62,26,1,11,8891
250,31,83,81,76,14,2,9,75,5189
251,63,24,63,37,34,5,20,41,2615
252,50,74,53,52,14,36,9,41,417
253,55,73,77,25,1,1,92,6,1993
254,13,72,33,2,1,24,55,20,728
