187,51,58,12,30,15,15,2,68,0
188,60,93,10,32,16,47,8,29,0
189,70,49,68,98,51,31,3,15,0
190,9,75,13,4,21,49,10,20,0
191,40,98,87,44,18,26,36,20,0
192,24,18,66,51,14,22,8,56,0
193,70,81,42,90,60,7,5,28,0
194,45,5,67,13,34,16,27,23,0
195,78,15,55,44,17,35,20,28,0
196,87,58,4,32,17,46,27,10,0
197,49,78,17,7,25,12,7,56,0
198,43,72,13,1,44,2,46,8,0
199,90,34,39,75,17,25,47,11,0
200,17,10,48,1,23,26,6,45,0
201,1,26,79,71,80,11,5,4,0
202,49,86,89,92,8,16,45,31,0
203,33,1,11,42,16,17,66,1,0
204,41,94,81,45,6,23,70,1,0
205,63,6,85,14,13,11,16,60,0
206,20,36,52,9,3,37,13,47,0
207,62,23,48,22,5,70,2,23,0
208,62,68,7,26,15,29,43,13,0
209,12,74,79,61,1,5,91,3,0
210,49,72,8,3,34,10,5,51,0
211,32,84,27,73,15,60,23,2,0
212,39,97,42,17,34,14,23,29,0
213,16,19,27,44,55,9,30,6,0
214,94,26,74,31,19,18,21,42,0
215,38,79,89,59,58,10,8,24,0
216,56,62,13,57,8,7,17,68,0
217,97,94,51,97,35,3,41,21,0
218,59,72,34,97,14,10,9,67,0
219,7,50,74,96,17,29,39,15,0
220,46,73,62,52,31,16,13,40,0
221,15,61,73,30,46,41,12,1,0
222,87,80,93,57,15,47,8,30,0
223,47,21,37,94,19,9,25,47,0
224,99,23,9,30,35,60,1,4,0
225,65,58,79,78,9,61,17,13,0
226,42,38,84,36,27,15,35,23,0
227,14,94,60,42,10,16,71,3,0
228,44,52,29,31,44,16,16,24,0
229,94,83,32,96,1,16,55,28,0
230,28,33,81,1,9,4,3,84,0
231,55,74,80,2,14,20,52,14,0
232,90,77,2,11,51,1,9,39,0
233,44,14,70,3,4,19,60,17,0
234,49,81,7,61,10,3,51,36,0
235,21,9,28,32,42,4,48,6,0
236,43,72,8,68,37,13,42,8,0
237,35,66,76,18,2,34,35,29,0
238,55,97,5,64,6,31,49,14,0
239,44,44,5,9,14,53,20,13,0
240,66,9,6,53,23,31,38,8,0
241,34,82,34,96,49,27,3,21,0
242,67,82,27,90,40,3,40,17,0
243,26,98,93,50,43,12,18,27,0
244,2,83,56,51,48,19,13,20,0
245,79,40,16,98,70,11,7,12,0
246,89,33,30,32,41,20,12,27,0
247,41,72,53,61,21,33,11,35,0
248,15,44,42,64,19,49,14,18,0
249,43,15,13,98,49,41,6,4,0
250,99,76,15,79,53,37,5,5,0
251,5,2,67,82,5,15,69,11,0
252,97,60,67,1,9,45,30,16,0
253,6,99,69,62,18,24,55,3,0
254,73,8,51,29,8,24,18,50,0
255,65,52,16,22,27,10,43,20,0
